EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
121153,19680621,  138,    0
121153,19680622,  104,    0
121153,19680623,  132,    0
121153,19680624,  141,    0
121153,19680625,   95,    0
121153,19680626,  153,    0
121153,19680627,  114,    0
121153,19680628,  146,    0
121153,19680629,  143,    0
121153,19680630,   94,    0
121153,19680701,   94,    0
121153,19680702,  143,    0
121153,19680703,  164,    0
121153,19680704,  146,    0
121153,19680705,  136,    0
121153,19680706,  180,    0
121153,19680707,  157,    0
121153,19680708,  121,    0
121153,19680709,  148,    0
121153,19680710,   88,    0
121153,19680711,  157,    0
121153,19680712,  118,    0
121153,19680713,   66,    0
121153,19680714,  122,    0
121153,19680715,  160,    0
121153,19680716,  133,    0
121153,19680717,   83,    0
121153,19680718,  101,    0
121153,19680719,  123,    0
121153,19680720,   98,    0
121153,19680721,   98,    0
121153,19680722,  106,    0
121153,19680723,  111,    0
121153,19680724,  122,    0
121153,19680725,   96,    0
121153,19680726,  128,    0
121153,19680727,  112,    0
121153,19680728,  108,    0
121153,19680729,  116,    0
121153,19680730,  116,    0
121153,19680731,  113,    0
121153,19680801,  138,    0
121153,19680802,  153,    0
121153,19680803,  156,    0
121153,19680804,  118,    0
121153,19680805,  136,    0
121153,19680806,  159,    0
121153,19680807,  152,    0
121153,19680808,  174,    0
121153,19680809,  156,    0
121153,19680810,  159,    0
121153,19680811,  112,    0
121153,19680812,  118,    0
121153,19680813,  114,    0
121153,19680814,  135,    0
121153,19680815,  114,    0
121153,19680816,   91,    0
121153,19680817,  110,    0
121153,19680818,  124,    0
121153,19680819,  116,    0
121153,19680820,   69,    0
121153,19680821,  131,    0
121153,19680822,  138,    0
121153,19680823,  122,    0
121153,19680824,  166,    0
121153,19680825,  154,    0
121153,19680826,  161,    0
121153,19680827,  165,    0
121153,19680828,  154,    0
121153,19680829,  155,    0
121153,19680830,  169,    0
121153,19680831,  178,    0
121153,19680901,  140,    0
121153,19680902,  125,    0
121153,19680903,  142,    0
121153,19680904,  153,    0
121153,19680905,  141,    0
121153,19680906,  140,    0
121153,19680907,  125,    0
121153,19680908,  110,    0
121153,19680909,  118,    0
121153,19680910,  108,    0
121153,19680911,  121,    0
121153,19680912,   67,    0
121153,19680913,  119,    0
121153,19680914,   78,    0
121153,19680915,  118,    0
121153,19680916,  101,    0
121153,19680917,  110,    0
121153,19680918,   95,    0
121153,19680919,   91,    0
121153,19680920,   64,    0
121153,19680921,  128,    0
121153,19680922,  109,    0
121153,19680923,  120,    0
121153,19680924,  108,    0
121153,19680925,   94,    0
121153,19680926,   39,    0
121153,19680927,   78,    0
121153,19680928,   88,    0
121153,19680929,  102,    0
121153,19680930,   90,    0
121153,19681001,   86,    0
121153,19681002,   86,    0
121153,19681003,  110,    0
121153,19681004,  128,    0
121153,19681005,   85,    0
121153,19681006,   83,    0
121153,19681007,  100,    0
121153,19681008,   85,    0
121153,19681009,  132,    0
121153,19681010,  124,    0
121153,19681011,  121,    0
121153,19681012,  119,    0
121153,19681013,  124,    0
121153,19681014,   86,    0
121153,19681015,   62,    0
121153,19681016,   42,    0
121153,19681017,   73,    0
121153,19681018,   60,    0
121153,19681019,    3,    0
121153,19681020,  -12,    0
121153,19681021,   26,    0
121153,19681022,   36,    0
121153,19681023,   -3,    0
121153,19681024,   83,    0
121153,19681025,   58,    0
121153,19681026,   27,    0
121153,19681027,   27,    0
121153,19681028,   70,    0
121153,19681029,   53,    0
121153,19681030,   93,    0
121153,19681031,  102,    0
121153,19681101,  136,    0
121153,19681102,  101,    0
121153,19681103,   71,    0
121153,19681104,   48,    0
121153,19681105,   40,    0
121153,19681106,    8,    0
121153,19681107,    6,    0
121153,19681108,   13,    0
121153,19681109,   57,    0
121153,19681110,   33,    0
121153,19681111,   45,    0
121153,19681112,   39,    0
121153,19681113,   20,    0
121153,19681114,  -40,    0
121153,19681115,  -60,    0
121153,19681116,  -37,    0
121153,19681117,  -19,    0
121153,19681118,    8,    0
121153,19681119,   24,    0
121153,19681120,   31,    0
121153,19681121,   38,    0
121153,19681122,   44,    0
121153,19681123,   21,    0
121153,19681124,   50,    0
121153,19681125,   50,    0
121153,19681126,   37,    0
121153,19681127,   52,    0
121153,19681128,   20,    0
121153,19681129,  -12,    0
121153,19681130,    0,    0
121153,19681201,   17,    0
121153,19681202,    7,    0
121153,19681203,    1,    0
121153,19681204,    6,    0
121153,19681205,   -6,    0
121153,19681206,  -23,    0
121153,19681207,  -30,    0
121153,19681208,  -16,    0
121153,19681209,  -18,    0
121153,19681210,  -67,    0
121153,19681211,  -86,    0
121153,19681212,  -98,    0
121153,19681213,  -93,    0
121153,19681214,  -70,    0
121153,19681215,  -56,    0
121153,19681216,  -48,    0
121153,19681217,  -38,    0
121153,19681218,  -32,    0
121153,19681219,  -52,    0
121153,19681220,  -63,    0
121153,19681221,  -36,    0
121153,19681222,   17,    0
121153,19681223,   32,    0
121153,19681224,    0,    0
121153,19681225,    3,    0
121153,19681226,   -6,    0
121153,19681227,  -36,    0
121153,19681228,  -40,    0
121153,19681229,  -70,    0
121153,19681230,  -78,    0
121153,19681231,  -71,    0
121153,19690101, -110,    0
121153,19690102,  -34,    0
121153,19690103,  -56,    0
121153,19690104,  -74,    0
121153,19690105,  -74,    0
121153,19690106, -136,    0
121153,19690107,  -91,    0
121153,19690108,  -76,    0
121153,19690109,  -68,    0
121153,19690110,  -89,    0
121153,19690111, -117,    0
121153,19690112,  -38,    0
121153,19690113,  -34,    0
121153,19690114,  -34,    0
121153,19690115,  -16,    0
121153,19690116,    4,    0
121153,19690117,  -17,    0
121153,19690118,    2,    0
121153,19690119,   17,    0
121153,19690120,  -17,    0
121153,19690121,  -48,    0
121153,19690122,  -30,    0
121153,19690123,   36,    0
121153,19690124,    0,    0
121153,19690125,    0,    0
121153,19690126,   -4,    0
121153,19690127,    9,    0
121153,19690128,   30,    0
121153,19690129,   20,    0
121153,19690130,   31,    0
121153,19690131,   29,    0
121153,19690201,   11,    0
121153,19690202,   11,    0
121153,19690203,   -4,    0
121153,19690204,  -16,    0
121153,19690205,  -86,    0
121153,19690206,  -97,    0
121153,19690207,  -60,    0
121153,19690208,  -41,    0
121153,19690209,  -20,    0
121153,19690210,  -44,    0
121153,19690211,  -54,    0
121153,19690212,  -80,    0
121153,19690213, -128,    0
121153,19690214, -160,    0
121153,19690215, -162,    0
121153,19690216,  -53,    0
121153,19690217,  -84,    0
121153,19690218,  -98,    0
121153,19690219,  -81,    0
121153,19690220,  -34,    0
121153,19690221,   14,    0
121153,19690222,  -23,    0
121153,19690223,   -3,    0
121153,19690224,  -23,    0
121153,19690225,  -32,    0
121153,19690226,  -33,    0
121153,19690227,  -12,    0
121153,19690228,  -21,    0
121153,19690301,  -58,    0
121153,19690302,  -54,    0
121153,19690303,  -88,    0
121153,19690304,  -86,    0
121153,19690305,  -88,    0
121153,19690306,  -66,    0
121153,19690307,  -48,    0
121153,19690308,  -34,    0
121153,19690309,    6,    0
121153,19690310,  -14,    0
121153,19690311,   -8,    0
121153,19690312,  -80,    0
121153,19690313,  -11,    0
121153,19690314,  -18,    0
121153,19690315,  -36,    0
121153,19690316,  -58,    0
121153,19690317,  -68,    0
121153,19690318,  -57,    0
121153,19690319,  -40,    0
121153,19690320,  -24,    0
121153,19690321,  -34,    0
121153,19690322,   -8,    0
121153,19690323,    1,    0
121153,19690324,   -2,    0
121153,19690325,  -21,    0
121153,19690326,    6,    0
121153,19690327,  -16,    0
121153,19690328,    2,    0
121153,19690329,  -40,    0
121153,19690330,    2,    0
121153,19690331,   38,    0
121153,19690401,   17,    0
121153,19690402,   20,    0
121153,19690403,  -18,    0
121153,19690404,  -36,    0
121153,19690405,   -9,    0
121153,19690406,   29,    0
121153,19690407,   47,    0
121153,19690408,   60,    0
121153,19690409,   24,    0
121153,19690410,   42,    0
121153,19690411,   74,    0
121153,19690412,   47,    0
121153,19690413,   31,    0
121153,19690414,    6,    0
121153,19690415,    6,    0
121153,19690416,   16,    0
121153,19690417,   15,    0
121153,19690418,   -9,    0
121153,19690419,  -13,    0
121153,19690420,  -29,    0
121153,19690421,   -8,    0
121153,19690422,   63,    0
121153,19690423,   70,    0
121153,19690424,   70,    0
121153,19690425,   49,    0
121153,19690426,   90,    0
121153,19690427,   88,    0
121153,19690428,   78,    0
121153,19690429,   88,    0
121153,19690430,   62,    0
121153,19690501,   68,    0
121153,19690502,   64,    0
121153,19690503,   81,    0
121153,19690504,  137,    0
121153,19690505,  134,    0
121153,19690506,  106,    0
121153,19690507,  105,    0
121153,19690508,   88,    0
121153,19690509,   86,    0
121153,19690510,  101,    0
121153,19690511,  119,    0
121153,19690512,  122,    0
121153,19690513,  137,    0
121153,19690514,  183,    0
121153,19690515,  153,    0
121153,19690516,  119,    0
121153,19690517,   92,    0
121153,19690518,   87,    0
121153,19690519,   65,    0
121153,19690520,   51,    0
121153,19690521,   66,    0
121153,19690522,   45,    0
121153,19690523,    6,    0
121153,19690524,   61,    0
121153,19690525,   87,    0
121153,19690526,  113,    0
121153,19690527,   95,    0
121153,19690528,   88,    0
121153,19690529,  118,    0
121153,19690530,   86,    0
121153,19690531,  115,    0
121153,19690601,   99,    0
121153,19690602,   72,    0
121153,19690603,   61,    0
121153,19690604,   81,    0
121153,19690605,   82,    0
121153,19690606,   74,    0
121153,19690607,   82,    0
121153,19690608,   81,    0
121153,19690609,   62,    0
121153,19690610,   88,    0
121153,19690611,   93,    0
121153,19690612,   94,    0
121153,19690613,  152,    0
121153,19690614,  150,    0
121153,19690615,  162,    0
121153,19690616,  141,    0
121153,19690617,  146,    0
121153,19690618,  123,    0
121153,19690619,  189,    0
121153,19690620,  145,    0
121153,19690621,  140,    0
121153,19690622,  117,    0
121153,19690623,  152,    0
121153,19690624,  181,    0
121153,19690625,  140,    0
121153,19690626,  142,    0
121153,19690627,  141,    0
121153,19690628,  140,    0
121153,19690629,   96,    0
121153,19690630,  109,    0
121153,19690701,  107,    0
121153,19690702,  136,    0
121153,19690703,  163,    0
121153,19690704,  146,    0
121153,19690705,  102,    0
121153,19690706,  146,    0
121153,19690707,  156,    0
121153,19690708,  118,    0
121153,19690709,   74,    0
121153,19690710,   79,    0
121153,19690711,  100,    0
121153,19690712,   98,    0
121153,19690713,  108,    0
121153,19690714,  110,    0
121153,19690715,  100,    0
121153,19690716,  147,    0
121153,19690717,  182,    0
121153,19690718,  145,    0
121153,19690719,  118,    0
121153,19690720,  170,    0
121153,19690721,  130,    0
121153,19690722,  168,    0
121153,19690723,  171,    0
121153,19690724,  208,    0
121153,19690725,  201,    0
121153,19690726,  168,    0
121153,19690727,  170,    0
121153,19690728,  194,    0
121153,19690729,  206,    0
121153,19690730,  195,    0
121153,19690731,  198,    0
121153,19690801,  198,    0
121153,19690802,  186,    0
121153,19690803,  196,    0
121153,19690804,  170,    0
121153,19690805,  138,    0
121153,19690806,  156,    0
121153,19690807,  156,    0
121153,19690808,  122,    0
121153,19690809,  143,    0
121153,19690810,  139,    0
121153,19690811,  116,    0
121153,19690812,  135,    0
121153,19690813,  136,    0
121153,19690814,  106,    0
121153,19690815,  150,    0
121153,19690816,  133,    0
121153,19690817,  146,    0
121153,19690818,  133,    0
121153,19690819,   98,    0
121153,19690820,  130,    0
121153,19690821,  131,    0
121153,19690822,  121,    0
121153,19690823,   96,    0
121153,19690824,   83,    0
121153,19690825,  108,    0
121153,19690826,   99,    0
121153,19690827,   92,    0
121153,19690828,  120,    0
121153,19690829,   93,    0
121153,19690830,  116,    0
121153,19690831,  116,    0
121153,19690901,  111,    0
121153,19690902,  110,    0
121153,19690903,   50,    0
121153,19690904,  107,    0
121153,19690905,   73,    0
121153,19690906,  142,    0
121153,19690907,  118,    0
121153,19690908,   88,    0
121153,19690909,  120,    0
121153,19690910,  142,    0
121153,19690911,  124,    0
121153,19690912,  135,    0
121153,19690913,  150,    0
121153,19690914,  138,    0
121153,19690915,  136,    0
121153,19690916,  166,    0
121153,19690917,  133,    0
121153,19690918,   80,    0
121153,19690919,   40,    0
121153,19690920,   57,    0
121153,19690921,  108,    0
121153,19690922,  110,    0
121153,19690923,   61,    0
121153,19690924,   56,    0
121153,19690925,   94,    0
121153,19690926,  116,    0
121153,19690927,   83,    0
121153,19690928,   42,    0
121153,19690929,   52,    0
121153,19690930,   16,    0
121153,19691001,   56,    0
121153,19691002,   36,    0
121153,19691003,   52,    0
121153,19691004,   90,    0
121153,19691005,  100,    0
121153,19691006,   71,    0
121153,19691007,   68,    0
121153,19691008,   72,    0
121153,19691009,   94,    0
121153,19691010,   68,    0
121153,19691011,   69,    0
121153,19691012,  110,    0
121153,19691013,   72,    0
121153,19691014,   16,    0
121153,19691015,   50,    0
121153,19691016,   82,    0
121153,19691017,   68,    0
121153,19691018,   69,    0
121153,19691019,   69,    0
121153,19691020,   41,    0
121153,19691021,   17,    0
121153,19691022,   81,    0
121153,19691023,   82,    0
121153,19691024,   90,    0
121153,19691025,   67,    0
121153,19691026,   86,    0
121153,19691027,   61,    0
121153,19691028,   70,    0
121153,19691029,   70,    0
121153,19691030,   56,    0
121153,19691031,   62,    0
121153,19691101,   90,    0
121153,19691102,  100,    0
121153,19691103,  122,    0
121153,19691104,   74,    0
121153,19691105,   29,    0
121153,19691106,  -14,    0
121153,19691107,   -8,    0
121153,19691108,   32,    0
121153,19691109,   50,    0
121153,19691110,   56,    0
121153,19691111,   62,    0
121153,19691112,   88,    0
121153,19691113,   78,    0
121153,19691114,   20,    0
121153,19691115,   -4,    0
121153,19691116,   46,    0
121153,19691117,   70,    0
121153,19691118,   26,    0
121153,19691119,   17,    0
121153,19691120,   52,    0
121153,19691121,   34,    0
121153,19691122,   24,    0
121153,19691123,   52,    0
121153,19691124,   10,    0
121153,19691125,  -23,    0
121153,19691126,   -4,    0
121153,19691127,  -52,    0
121153,19691128,   -8,    0
121153,19691129,   -8,    0
121153,19691130,  -48,    0
121153,19691201,  -53,    0
121153,19691202,  -50,    0
121153,19691203,    4,    0
121153,19691204,  -51,    0
121153,19691205,  -73,    0
121153,19691206,  -28,    0
121153,19691207,  -48,    0
121153,19691208,  -59,    0
121153,19691209, -102,    0
121153,19691210, -111,    0
121153,19691211,  -20,    0
121153,19691212,   -7,    0
121153,19691213,  -26,    0
121153,19691214,  -28,    0
121153,19691215,  -33,    0
121153,19691216,  -67,    0
121153,19691217,  -70,    0
121153,19691218,  -83,    0
121153,19691219, -118,    0
121153,19691220, -138,    0
121153,19691221, -234,    0
121153,19691222, -134,    0
121153,19691223, -128,    0
121153,19691224, -114,    0
121153,19691225,  -46,    0
121153,19691226,  -49,    0
121153,19691227,  -69,    0
121153,19691228, -126,    0
121153,19691229, -147,    0
121153,19691230,  -87,    0
121153,19691231, -170,    0
121153,19700101, -159,    0
121153,19700102, -128,    0
121153,19700103,  -36,    0
121153,19700104,  -66,    0
121153,19700105,  -98,    0
121153,19700106,  -69,    0
121153,19700107,  -88,    0
121153,19700108, -172,    0
121153,19700109,  -85,    0
121153,19700110,  -59,    0
121153,19700111,  -27,    0
121153,19700112,  -14,    0
121153,19700113,  -62,    0
121153,19700114,   -8,    0
121153,19700115,    2,    0
121153,19700116,  -55,    0
121153,19700117,  -77,    0
121153,19700118, -123,    0
121153,19700119, -168,    0
121153,19700120,  -74,    0
121153,19700121,  -96,    0
121153,19700122,  -84,    0
121153,19700123,  -86,    0
121153,19700124,  -66,    0
121153,19700125,  -16,    0
121153,19700126,  -12,    0
121153,19700127,   -4,    0
121153,19700128,  -21,    0
121153,19700129,  -47,    0
121153,19700130,  -77,    0
121153,19700131, -146,    0
121153,19700201, -177,    0
121153,19700202, -154,    0
121153,19700203,  -18,    0
121153,19700204,   26,    0
121153,19700205,   18,    0
121153,19700206,  -34,    0
121153,19700207,  -42,    0
121153,19700208,    4,    0
121153,19700209,    4,    0
121153,19700210,    1,    0
121153,19700211,  -17,    0
121153,19700212,  -34,    0
121153,19700213,  -34,    0
121153,19700214,  -56,    0
121153,19700215, -116,    0
121153,19700216, -136,    0
121153,19700217,  -76,    0
121153,19700218,  -58,    0
121153,19700219, -144,    0
121153,19700220,  -50,    0
121153,19700221,    6,    0
121153,19700222,    3,    0
121153,19700223,  -18,    0
121153,19700224,  -24,    0
121153,19700225,  -13,    0
121153,19700226,  -32,    0
121153,19700227,  -32,    0
121153,19700228,  -40,    0
121153,19700301,  -60,    0
121153,19700302,  -22,    0
121153,19700303,  -67,    0
121153,19700304,  -54,    0
121153,19700305,  -12,    0
121153,19700306,  -12,    0
121153,19700307,  -24,    0
121153,19700308,  -80,    0
121153,19700309,  -18,    0
121153,19700310,  -60,    0
121153,19700311,  -29,    0
121153,19700312,   -2,    0
121153,19700313,   -8,    0
121153,19700314,  -52,    0
121153,19700315,  -68,    0
121153,19700316,   -4,    0
121153,19700317,    6,    0
121153,19700318,   22,    0
121153,19700319,   13,    0
121153,19700320,   18,    0
121153,19700321,   20,    0
121153,19700322,   22,    0
121153,19700323,  -19,    0
121153,19700324,  -10,    0
121153,19700325,    7,    0
121153,19700326,   -2,    0
121153,19700327,    7,    0
121153,19700328,  -18,    0
121153,19700329,  -68,    0
121153,19700330,   12,    0
121153,19700331,   50,    0
121153,19700401,   32,    0
121153,19700402,   -3,    0
121153,19700403,  -32,    0
121153,19700404,  -24,    0
121153,19700405,  -12,    0
121153,19700406,    2,    0
121153,19700407,   12,    0
121153,19700408,  -22,    0
121153,19700409,    2,    0
121153,19700410,    0,    0
121153,19700411,    9,    0
121153,19700412,   11,    0
121153,19700413,   -2,    0
121153,19700414,  -12,    0
121153,19700415,  -18,    0
121153,19700416,   43,    0
121153,19700417,  101,    0
121153,19700418,  103,    0
121153,19700419,   60,    0
121153,19700420,   51,    0
121153,19700421,   19,    0
121153,19700422,   71,    0
121153,19700423,  110,    0
121153,19700424,   91,    0
121153,19700425,   72,    0
121153,19700426,   86,    0
121153,19700427,   57,    0
121153,19700428,   36,    0
121153,19700429,   27,    0
121153,19700430,   18,    0
121153,19700501,    0,    0
121153,19700502,   38,    0
121153,19700503,   53,    0
121153,19700504,   48,    0
121153,19700505,   64,    0
121153,19700506,   80,    0
121153,19700507,  138,    0
121153,19700508,  132,    0
121153,19700509,  153,    0
121153,19700510,  124,    0
121153,19700511,  118,    0
121153,19700512,  100,    0
121153,19700513,   98,    0
121153,19700514,   88,    0
121153,19700515,   87,    0
121153,19700516,   74,    0
121153,19700517,   38,    0
121153,19700518,   34,    0
121153,19700519,   54,    0
121153,19700520,   68,    0
121153,19700521,   98,    0
121153,19700522,   67,    0
121153,19700523,   58,    0
121153,19700524,   46,    0
121153,19700525,   72,    0
121153,19700526,  117,    0
121153,19700527,   76,    0
121153,19700528,   90,    0
121153,19700529,   78,    0
121153,19700530,   82,    0
121153,19700531,   88,    0
121153,19700601,   86,    0
121153,19700602,   78,    0
121153,19700603,   80,    0
121153,19700604,   78,    0
121153,19700605,   98,    0
121153,19700606,  134,    0
121153,19700607,  134,    0
121153,19700608,  161,    0
121153,19700609,  167,    0
121153,19700610,  171,    0
121153,19700611,  140,    0
121153,19700612,  114,    0
121153,19700613,   96,    0
121153,19700614,   83,    0
121153,19700615,  105,    0
121153,19700616,  133,    0
121153,19700617,  139,    0
121153,19700618,  113,    0
121153,19700619,  121,    0
121153,19700620,  110,    0
121153,19700621,  154,    0
121153,19700622,  160,    0
121153,19700623,  187,    0
121153,19700624,  160,    0
121153,19700625,  166,    0
121153,19700626,  149,    0
121153,19700627,  138,    0
121153,19700628,  181,    0
121153,19700629,  133,    0
121153,19700630,  139,    0
121153,19700701,  102,    0
121153,19700702,  126,    0
121153,19700703,  115,    0
121153,19700704,  126,    0
121153,19700705,  130,    0
121153,19700706,  134,    0
121153,19700707,  134,    0
121153,19700708,  160,    0
121153,19700709,  206,    0
121153,19700710,  170,    0
121153,19700711,  116,    0
121153,19700712,  127,    0
121153,19700713,  159,    0
121153,19700714,  151,    0
121153,19700715,  111,    0
121153,19700716,  114,    0
121153,19700717,   98,    0
121153,19700718,   97,    0
121153,19700719,  141,    0
121153,19700720,  143,    0
121153,19700721,  103,    0
121153,19700722,   93,    0
121153,19700723,  106,    0
121153,19700724,  157,    0
121153,19700725,  148,    0
121153,19700726,  112,    0
121153,19700727,  112,    0
121153,19700728,  129,    0
121153,19700729,  180,    0
121153,19700730,  151,    0
121153,19700731,  140,    0
121153,19700801,  181,    0
121153,19700802,  171,    0
121153,19700803,  159,    0
121153,19700804,  146,    0
121153,19700805,  126,    0
121153,19700806,  120,    0
121153,19700807,  153,    0
121153,19700808,  156,    0
121153,19700809,  173,    0
121153,19700810,  136,    0
121153,19700811,  148,    0
121153,19700812,  114,    0
121153,19700813,   73,    0
121153,19700814,  122,    0
121153,19700815,  138,    0
121153,19700816,  128,    0
121153,19700817,  148,    0
121153,19700818,   84,    0
121153,19700819,   91,    0
121153,19700820,  142,    0
121153,19700821,  164,    0
121153,19700822,  145,    0
121153,19700823,  121,    0
121153,19700824,  125,    0
121153,19700825,  118,    0
121153,19700826,   98,    0
121153,19700827,   86,    0
121153,19700828,  106,    0
121153,19700829,  113,    0
121153,19700830,  150,    0
121153,19700831,  106,    0
121153,19700901,  152,    0
121153,19700902,   98,    0
121153,19700903,  103,    0
121153,19700904,  120,    0
121153,19700905,  138,    0
121153,19700906,  113,    0
121153,19700907,   75,    0
121153,19700908,   85,    0
121153,19700909,  157,    0
121153,19700910,  148,    0
121153,19700911,  120,    0
121153,19700912,   92,    0
121153,19700913,  112,    0
121153,19700914,   92,    0
121153,19700915,  133,    0
121153,19700916,  128,    0
121153,19700917,  102,    0
121153,19700918,  123,    0
121153,19700919,   83,    0
121153,19700920,  116,    0
121153,19700921,  114,    0
121153,19700922,   52,    0
121153,19700923,   36,    0
121153,19700924,   20,    0
121153,19700925,   62,    0
121153,19700926,   17,    0
121153,19700927,   23,    0
121153,19700928,   44,    0
121153,19700929,   34,    0
121153,19700930,   58,    0
121153,19701001,   82,    0
121153,19701002,   75,    0
121153,19701003,   60,    0
121153,19701004,   69,    0
121153,19701005,   78,    0
121153,19701006,  126,    0
121153,19701007,  116,    0
121153,19701008,   86,    0
121153,19701009,  104,    0
121153,19701010,  112,    0
121153,19701011,  124,    0
121153,19701012,   93,    0
121153,19701013,   53,    0
121153,19701014,   50,    0
121153,19701015,    6,    0
121153,19701016,   75,    0
121153,19701017,   78,    0
121153,19701018,   42,    0
121153,19701019,   73,    0
121153,19701020,   42,    0
121153,19701021,   23,    0
121153,19701022,   23,    0
121153,19701023,   20,    0
121153,19701024,  -22,    0
121153,19701025,   72,    0
121153,19701026,   80,    0
121153,19701027,   24,    0
121153,19701028,   19,    0
121153,19701029,   66,    0
121153,19701030,   69,    0
121153,19701031,   92,    0
121153,19701101,  111,    0
121153,19701102,   72,    0
121153,19701103,   72,    0
121153,19701104,   82,    0
121153,19701105,   54,    0
121153,19701106,   18,    0
121153,19701107,  -30,    0
121153,19701108,  -65,    0
121153,19701109,    9,    0
121153,19701110,   13,    0
121153,19701111,    6,    0
121153,19701112,  106,    0
121153,19701113,   42,    0
121153,19701114,   14,    0
121153,19701115,   14,    0
121153,19701116,   -8,    0
121153,19701117,    2,    0
121153,19701118,   26,    0
121153,19701119,   82,    0
121153,19701120,   39,    0
121153,19701121,   40,    0
121153,19701122,   41,    0
121153,19701123,   40,    0
121153,19701124,   13,    0
121153,19701125,    3,    0
121153,19701126,    0,    0
121153,19701127,   58,    0
121153,19701128,   36,    0
121153,19701129,   30,    0
121153,19701130,   80,    0
121153,19701201,   62,    0
121153,19701202,   62,    0
121153,19701203,   26,    0
121153,19701204,  -24,    0
121153,19701205,   18,    0
121153,19701206,   49,    0
121153,19701207,   30,    0
121153,19701208,   18,    0
121153,19701209,   42,    0
121153,19701210,   48,    0
121153,19701211,   61,    0
121153,19701212,    8,    0
121153,19701213,   -2,    0
121153,19701214,   18,    0
121153,19701215,  -18,    0
121153,19701216,   -3,    0
121153,19701217,   -6,    0
121153,19701218,   -2,    0
121153,19701219,   32,    0
121153,19701220,   40,    0
121153,19701221,    5,    0
121153,19701222,  -44,    0
121153,19701223,  -48,    0
121153,19701224,  -58,    0
121153,19701225,  -41,    0
121153,19701226,  -64,    0
121153,19701227,  -60,    0
121153,19701228,  -44,    0
121153,19701229,  -29,    0
121153,19701230,  -27,    0
121153,19701231, -114,    0
121153,19710101, -155,    0
121153,19710102, -102,    0
121153,19710103, -183,    0
121153,19710104, -188,    0
121153,19710105, -161,    0
121153,19710106, -100,    0
121153,19710107, -132,    0
121153,19710108,  -44,    0
121153,19710109,    8,    0
121153,19710110,  -20,    0
121153,19710111,  -60,    0
121153,19710112,  -76,    0
121153,19710113,  -60,    0
121153,19710114,  -28,    0
121153,19710115,  -13,    0
121153,19710116,  -18,    0
121153,19710117,    8,    0
121153,19710118,  -20,    0
121153,19710119,   -9,    0
121153,19710120,   25,    0
121153,19710121,   16,    0
121153,19710122,   18,    0
121153,19710123,   37,    0
121153,19710124,   48,    0
121153,19710125,   22,    0
121153,19710126,   42,    0
121153,19710127,   66,    0
121153,19710128,   50,    0
121153,19710129,   32,    0
121153,19710130,    2,    0
121153,19710131,    3,    0
121153,19710201,  -28,    0
121153,19710202,  -48,    0
121153,19710203,   -4,    0
121153,19710204,  -27,    0
121153,19710205,    0,    0
121153,19710206,   16,    0
121153,19710207,   28,    0
121153,19710208,   34,    0
121153,19710209,   50,    0
121153,19710210,   41,    0
121153,19710211,   16,    0
121153,19710212,  -10,    0
121153,19710213,   32,    0
121153,19710214,   26,    0
121153,19710215,   15,    0
121153,19710216,   18,    0
121153,19710217,  -20,    0
121153,19710218,    1,    0
121153,19710219,    6,    0
121153,19710220,    9,    0
121153,19710221,  -17,    0
121153,19710222,   27,    0
121153,19710223,    7,    0
121153,19710224,  -18,    0
121153,19710225,    1,    0
121153,19710226,  -79,    0
121153,19710227,  -97,    0
121153,19710228,  -60,    0
121153,19710301,  -96,    0
121153,19710302, -122,    0
121153,19710303, -104,    0
121153,19710304, -126,    0
121153,19710305, -128,    0
121153,19710306, -136,    0
121153,19710307,  -80,    0
121153,19710308,  -58,    0
121153,19710309,    2,    0
121153,19710310,   -7,    0
121153,19710311,  -31,    0
121153,19710312,  -78,    0
121153,19710313,   -3,    0
121153,19710314,   36,    0
121153,19710315,   24,    0
121153,19710316,   22,    0
121153,19710317,   12,    0
121153,19710318,   36,    0
121153,19710319,   66,    0
121153,19710320,   23,    0
121153,19710321,   73,    0
121153,19710322,   17,    0
121153,19710323,  -18,    0
121153,19710324,  -26,    0
121153,19710325,   49,    0
121153,19710326,   40,    0
121153,19710327,    6,    0
121153,19710328,  -12,    0
121153,19710329,    1,    0
121153,19710330,   18,    0
121153,19710331,   38,    0
121153,19710401,   74,    0
121153,19710402,   71,    0
121153,19710403,   82,    0
121153,19710404,   62,    0
121153,19710405,   62,    0
121153,19710406,   42,    0
121153,19710407,   49,    0
121153,19710408,   60,    0
121153,19710409,   42,    0
121153,19710410,   40,    0
